article_id,media,title,description,url,date,year
447,kompas,"Disebut Bahlil Salah Baca Data Harga LPG 3 Kg, Purbaya: Mungkin Cara Lihat Datanya Beda","Disebut Bahlil Salah Baca Data Harga Asli LPG 3 Kg, Purbaya: Mungkin Cara Melihat Datanya Beda",https://video.kompas.com/watch/1880481/disebut-bahlil-salah-baca-data-harga-lpg-3-kg-purbaya-mungkin-cara-lihat-datanya-beda,4 Oktober 2025,2025
448,kompas,"Ceritakan Ray Dalio Puji Kebijakannya, Purbaya: Dia Ngikutin Saya di TikTok",Menkeu Purbaya bercerita soal Ray Dalio yang memuji kebijakannya,https://video.kompas.com/watch/1879646/ceritakan-ray-dalio-puji-kebijakannya-purbaya-dia-ngikutin-saya-di-tiktok,30 September 2025,2025
449,kompas,"Curhat ke DPR, Menkeu Purbaya Kesal Pertamina Malas Bangun Kilang, Sering Impor Minyak","Curhat ke DPR, Menkeu Purbaya Kesal Pertamina Malas Bangun Kilang Sering Impor Minyak",https://video.kompas.com/watch/1879627/curhat-ke-dpr-menkeu-purbaya-kesal-pertamina-malas-bangun-kilang-sering-impor-minyak,30 September 2025,2025
450,kompas,"Batal Naikkan Cukai Rokok, Menkeu Purbaya Banjir Kiriman Papan Bunga Bentuk Protes",Indonesian Youth Council for Tactical Changes (IYCTC) bersama ratusan jaringan pemuda dari sejumlah organisasi kepemudaan Indonesia mengirimkan papan bunga sebagai bentuk protes ke Kementerian Keuangan.,https://video.kompas.com/watch/1879467/batal-naikkan-cukai-rokok-menkeu-purbaya-banjir-kiriman-papan-bunga-bentuk-protes,30 September 2025,2025
451,kompas,"Momen Menkeu Purbaya ""Sentil"" Ketua Banggar DPR Said Abdullah Saat Bicara APBN 2026",Menkeu Purbaya sentil Ketua Bangagr DPR Said Abdullah,https://video.kompas.com/watch/1877847/momen-menkeu-purbaya-sentil-ketua-banggar-dpr-said-abdullah-saat-bicara-apbn-2026,23 September 2025,2025
452,kompas,Purbaya Tak Mau Ada Pembayar Pajak Kelabui Negara Lewat Tax Amnesty,Menkeu Purbaya Yudhi Sadewa menyatakan bahwa dirinya tak setuju dengan pengampunan pajak atau tax amnesty,https://video.kompas.com/watch/1877102/purbaya-tak-mau-ada-pembayar-pajak-kelabui-negara-lewat-tax-amnesty,19 September 2025,2025
453,kompas,Purbaya Tepok Jidat Saat Cerita Dirut Bank Pusing Salurkan Rp 200 Triliun,Menkeu Purbaya bercerita dirut bank milik pemerintah pusing terima dana Rp 200 Triliun dari pemerintah.,https://video.kompas.com/watch/1876119/purbaya-tepok-jidat-saat-cerita-dirut-bank-pusing-salurkan-rp-200-triliun,15 September 2025,2025
454,kompas,"[FULL] Menkeu Purbaya Ungkap Alasan Dirinya Gantikan Sri Mulyani, Bongkar ""Kesalahan"" Ekonomi RI",Menteri Keuangan Purbaya Yudhi Sadewa mempertanyakan hasil rapat anggota Komisi XI DPR RI yang bermitra dengan Kementerian Keuangan (Kemenkeu) selama ini.,https://video.kompas.com/watch/1875403/full-menkeu-purbaya-ungkap-alasan-dirinya-gantikan-sri-mulyani-bongkar-kesalahan-ekonomi-ri,12 September 2025,2025
455,kompas,"Rapat Perdana DPR, Menkeu Purbaya: Saya Tak Boleh Jadi Koboi Lagi",Menteri Keuangan Purbaya Yudhi Sadewa berkelakar dirinya tak boleh lagi bergaya koboi. Dia menyampaikan itu dalam rapat perdana dengan Komisi XI DPR.,https://video.kompas.com/watch/1874995/rapat-perdana-dpr-menkeu-purbaya-saya-tak-boleh-jadi-koboi-lagi,10 September 2025,2025
456,kompas,"Ingatkan Menkeu Purbaya, Anggota DPR: Jaga Lisan, Bicara Hal Substantif Saja",Anggota DPR Herman Khaeron mengingatkan Menteri Keuangan Purbaya Yudhi Sadewa yang menyampaikan pernyataan kontroversial soal 17+8 tuntutan rakyat.,https://video.kompas.com/watch/1874986/ingatkan-menkeu-purbaya-anggota-dpr-jaga-lisan-bicara-hal-substantif-saja,10 September 2025,2025
457,kompas,"Soal Tuntutan 17+8, Menkeu Purbaya: Itu Suara Sebagian Kecil Rakyat Kita","Menteri Keuangan Purbaya Yudhi Sadewa menilai, gerakan ""17+8 Tuntutan Rakyat"" hanya datang dari sebagian kecil warga yang merasa belum puas dengan kondisi ekonomi saat ini.",https://video.kompas.com/watch/1874676/soal-tuntutan-178-menkeu-purbaya-itu-suara-sebagian-kecil-rakyat-kita,9 September 2025,2025
458,kompas,Menkeu Purbaya Ungkap Pesan Prabowo Usai Dia Resmi Gantikan Sri Mulyani,"Menteri Keuangan Purbaya Yudhi Sadewa menyebut, Presiden Prabowo Subianto berpesan kepadanya untuk mempercepat pertumbuhan ekonomi.",https://video.kompas.com/watch/1874622/menkeu-purbaya-ungkap-pesan-prabowo-usai-dia-resmi-gantikan-sri-mulyani,8 September 2025,2025
459,kompas,Purbaya Ancam “Sikat” Bank Himbara yang Pakai Rp 200 T untuk Beli Dollar AS,Purbaya ancam “sikat” Bank Himbara jika terjadi penyelewengan dana Rp 200 T. Mengapa?,https://video.kompas.com/watch/1881945/purbaya-ancam-sikat-bank-himbara-yang-pakai-rp-200-t-untuk-beli-dollar-as,10 Oktober 2025,2025
460,kompas,"Tiba-tiba Ditanya Rencana Jadi Cawapres, Purbaya: Gila Lo, Baru Sebulan Kerja",Menteri Keuangan Purbaya Yudhi Sadewa tiba-tiba ditanya seorang wartawan apakah pernah berpikir menjadi cawapres karena saat ini disebut menjadi idola baru. Purbaya pun menyatakan tak pernah berpikir maju pada kontestasi pilpres.,https://video.kompas.com/watch/1881944/tiba-tiba-ditanya-rencana-jadi-cawapres-purbaya-gila-lo-baru-sebulan-kerja,10 Oktober 2025,2025
461,kompas,"Ahok Usul Subsidi Diubah Jadi Voucher Digital Cegah Kebocoran Anggaran, Respons Purbaya?","Ahok usul kebijakan subsidi diubah, bagaimana respons Purbaya?",https://video.kompas.com/watch/1881629/ahok-usul-subsidi-diubah-jadi-voucher-digital-cegah-kebocoran-anggaran-respons-purbaya,9 Oktober 2025,2025
462,kompas,"Dukung Dirjen Pajak ""Bersih-bersih"", Purbaya: Sekarang Bukan Saatnya Main-main...",Menteri Keuangan Purbaya Yudhi Sadewa mendukung langkah Direktur Jenderal Pajak Bimo Wijayanto yang memecat 26 pegawai untuk menjaga integritas lembaga.,https://video.kompas.com/watch/1881415/dukung-dirjen-pajak-bersih-bersih-purbaya-sekarang-bukan-saatnya-main-main,8 Oktober 2025,2025
463,kompas,"Jakarta ""Kurang Duit"", Izin Purbaya Pakai Dana Himbara Rp 200 T, Kenapa?","Jakarta izin Purbaya pakai dana himbara Rp 200 T, kenapa?",https://video.kompas.com/watch/1881269/jakarta-kurang-duit-izin-purbaya-pakai-dana-himbara-rp-200-t-kenapa,7 Oktober 2025,2025
464,kompas,"Gubernur Ramai-ramai Datangi Kantor Purbaya, Protes Pemotongan Dana Transfer Daerah","Delapan belas gubernur yang tergabung dalam Asosiasi Pemerintah Provinsi Seluruh Indonesia (APPSI) mendatangi Kementerian Keuangan di Jakarta, Selasa (7/10/2025). Untuk memprotes rencana pemotongan dana transfer ke daerah tahun 2026",https://video.kompas.com/watch/1881239/gubernur-ramai-ramai-datangi-kantor-purbaya-protes-pemotongan-dana-transfer-daerah,7 Oktober 2025,2025
465,kompas,"Kerja Sama Bangun Bank Jakarta di SCBD, Purbaya Senang Kemenkeu Tak Keluar Uang","Menkeu Purbaya menyetujui pembangunan gedung Bank Jakarta di SCBD karena akan mendorong pertumbuhan ekonomi dan menciptakan lapangan pekerjaan. Selain itu, dia senang karena Kemenkeu tak keluar uang untuk pembangunan tersebut.",https://video.kompas.com/watch/1881087/kerja-sama-bangun-bank-jakarta-di-scbd-purbaya-senang-kemenkeu-tak-keluar-uang,7 Oktober 2025,2025
466,kompas,"Disebut Bahlil Salah Baca Data Harga LPG 3 Kg, Purbaya: Mungkin Cara Melihat Datanya Beda",Menteri Keuangan Purbaya Yudhi Sadewa merespons pernyataan Menteri ESDM Bahlil Lahadalia yang menyebut dirinya salah data terkait harga asli LPG 3 kilogram (kg). Purbaya mengatakan bisa saja cara membaca datanya berbeda danakan mempelajari kembali data harga asli LPG 3 kg itu.,https://video.kompas.com/watch/1880402/disebut-bahlil-salah-baca-data-harga-lpg-3-kg-purbaya-mungkin-cara-melihat-datanya-beda,3 Oktober 2025,2025
467,kompas,"Berencana Kirim 900 Atlet ke SEA Games, Erick Thohir Minta Menkeu Purbaya Kucurkan Dana",Menpora Erick Thohir meminta komitmen Menkeu Purbaya untuk mengucurkan dana penuh demi SEA Games 2025.,https://video.kompas.com/watch/1879367/berencana-kirim-900-atlet-ke-sea-games-erick-thohir-minta-menkeu-purbaya-kucurkan-dana,29 September 2025,2025
468,kompas,"Menkeu Purbaya Pakai “Sumitronomics”, Ide Ayah Prabowo demi Dongkrak Ekonomi 8 Persen","Menkeu Purbaya pakai konsep ""Sumitronomics"" ide ayah Prabowo demi dongkrak ekonomi Indonesia tumbuh 8 persen.",https://video.kompas.com/watch/1877878/menkeu-purbaya-pakai-sumitronomics-ide-ayah-prabowo-demi-dongkrak-ekonomi-8-persen,23 September 2025,2025
469,kompas,"Soal Dana Rp 200 T, Menkeu Purbaya Ancam Pecat Pejabat Himbara yang ""Main"" Kredit Fiktif",Menkeu Purbaya Yudhi Sadewa ancam pecat dan tindak tegas jika ada direksi bank yang ketahuan kredit fiktif.,https://video.kompas.com/watch/1877169/soal-dana-rp-200-t-menkeu-purbaya-ancam-pecat-pejabat-himbara-yang-main-kredit-fiktif,20 September 2025,2025
470,kompas,Istana: Prabowo Beri Restu Menkeu Purbaya Tarik Anggaran Kementerian yang Lambat Belanja,Istana ungkap Presiden Prabowo Subianto memberikan restu Menkeu Purbaya Yudhi Sadewa untuk menarik anggaran K/L yang lambat belanja.,https://video.kompas.com/watch/1877085/istana-prabowo-beri-restu-menkeu-purbaya-tarik-anggaran-kementerian-yang-lambat-belanja,19 September 2025,2025
471,kompas,"Purbaya Blak-blakan Singgung Menkeu Sebelumnya, Janji Tebar Duit Rp 200 T ke Enam Bank Himbara",Menkeu Purbaya blak-blakan singgung eks Menkeu Sri Mulyani. Seperti apa?,https://video.kompas.com/watch/1875328/purbaya-blak-blakan-singgung-menkeu-sebelumnya-janji-tebar-duit-rp-200-t-ke-enam-bank-himbara,11 September 2025,2025
472,kompas,"Menkeu Purbaya Lapor ke Prabowo soal Diskusi APBN dengan DPR, Apa Hasilnya?","Menkeu Purbaya menghadap Prabowo di Istana Merdeka, pada Rabu (10/9/2025).",https://video.kompas.com/watch/1875175/menkeu-purbaya-lapor-ke-prabowo-soal-diskusi-apbn-dengan-dpr-apa-hasilnya,11 September 2025,2025
473,kompas,Menkeu Purbaya Klarifikasi Unggahan Anaknya soal Agen CIA Menyamar Jadi Menteri,Menkeu Purbaya buka suara terkait unggahan anaknya soal agen CIA.,https://video.kompas.com/watch/1875145/menkeu-purbaya-klarifikasi-unggahan-anaknya-soal-agen-cia-menyamar-jadi-menteri,11 September 2025,2025
474,kompas,"Manfaatkan Utang untuk Pertumbuhan Ekonomi, Menkeu Purbaya: Ada yang Bilang Sok Tahu, Sombong",Menteri Keuangan Purbaya Yudhi Sadewa berencana memanfaatkan pinjaman dari negara lain untuk meningkatkan pertumbuhan ekonomi Indonesia.,https://video.kompas.com/watch/1875033/manfaatkan-utang-untuk-pertumbuhan-ekonomi-menkeu-purbaya-ada-yang-bilang-sok-tahu-sombong,10 September 2025,2025
475,kompas,"Menkeu Purbaya Ungkap Penyebab Era SBY Ekonomi Tumbuh 6 Persen, Jokowi Hanya 5 Persen",Menkeu Purbaya blak-blakan kenapa era SBY ekonomi tumbuh 6 persen dan jokowi 5 persen,https://video.kompas.com/watch/1875032/menkeu-purbaya-ungkap-penyebab-era-sby-ekonomi-tumbuh-6-persen-jokowi-hanya-5-persen,10 September 2025,2025
476,kompas,"Mengaku Ada Salah, Menkeu Purbaya Minta Maaf soal Tanggapan 17+8","Sehari Menjabat, Menteri Keuangan Baru Langsung Minta Maaf",https://video.kompas.com/watch/1874913/mengaku-ada-salah-menkeu-purbaya-minta-maaf-soal-tanggapan-178,9 September 2025,2025
477,kompas,Menkeu Purbaya Deg-degan Diminta Prabowo Capai Pertumbuhan Ekonomi 8 Persen,Menteri Keuangan baru Purbaya Yudhi Sadewa saat diminta capai pertumbuhan ekonomi 8 persen,https://video.kompas.com/watch/1874692/menkeu-purbaya-deg-degan-diminta-prabowo-capai-pertumbuhan-ekonomi-8-persen,9 September 2025,2025
478,kompas,"Menkeu Purbaya Buka Blokir Anggaran Kemenkes yang Dianggap Penting, Apa Saja?",Menteri Keuangan Purbaya Yudhi Sadewa telah membuka blokir sejumlah anggaran Kementerian Kesehatan.,https://video.kompas.com/watch/1881694/menkeu-purbaya-buka-blokir-anggaran-kemenkes-yang-dianggap-penting-apa-saja,9 Oktober 2025,2025
479,kompas,Pesan Menkeu Purbaya ke Anggito Cs: Awas Kalau Enggak Tahu Kondisi Perbankan Tidak Benar,Pesan Menkeu Purbaya ke Anggito Cs: Awas Kalau Enggak Tahu Kondisi Perbankan Tidak Benar,https://video.kompas.com/watch/1881598/pesan-menkeu-purbaya-ke-anggito-cs-awas-kalau-enggak-tahu-kondisi-perbankan-tidak-benar,9 Oktober 2025,2025
480,kompas,Purbaya Sebut Pengemplang Pajak Baru Bayar Rp 7 Triliun dari Total Rp 60 T,Menteri Keuangan Purbaya Yudhi Sadewa mengaku baru menerima Rp 7 triliun dari para pengemplang pajak di Indonesia.,https://video.kompas.com/watch/1881568/purbaya-sebut-pengemplang-pajak-baru-bayar-rp-7-triliun-dari-total-rp-60-t,8 Oktober 2025,2025
481,kompas,"Tanggapi Luhut soal MBG, Menkeu Purbaya: Kalau Tidak Terserap Tetap Dipotong Dananya",Seperti apa respons Purbaya tanggapi tindakan Luhut soal MBG?,https://video.kompas.com/watch/1880823/tanggapi-luhut-soal-mbg-menkeu-purbaya-kalau-tidak-terserap-tetap-dipotong-dananya,6 Oktober 2025,2025
482,kompas,"Didatangi Basuki, Menkeu Purbaya Setuju 3 Skema Biayai IKN, Apa Saja?",Menkeu Purbaya Yudhi Sadewa menyetujui implementasi tiga jalur pendanaan utama untuk menjamin kelangsungan proyek IKN.,https://video.kompas.com/watch/1880195/didatangi-basuki-menkeu-purbaya-setuju-3-skema-biayai-ikn-apa-saja,2 Oktober 2025,2025
483,kompas,"Rocky Gerung Sebut Menkeu Hanya Kasir, Purbaya: Saya Bisa Masuk ke Mana-mana","Purbaya menegaskan, anggapan Rocky Gerung yang sebut Menkeu sebagai “juru bayar” adalah salah besar",https://video.kompas.com/watch/1878705/rocky-gerung-sebut-menkeu-hanya-kasir-purbaya-saya-bisa-masuk-ke-mana-mana,26 September 2025,2025
484,kompas,"Purbaya Suntik Rp 200T ke 6 Bank, Warga: Semoga Tepat Sasaran",Warga berharap ke kebijakan pencairan kas negara sejumlah Rp 200T dari Menkeu Purbaya Yudhi Sadewa bisa tepat sasaran.,https://video.kompas.com/watch/1877949/purbaya-suntik-rp-200t-ke-6-bank-warga-semoga-tepat-sasaran,23 September 2025,2025
485,kompas,"[FULL] Qodari Bandingkan Menkeu Purbaya dan Sri Mulyani: Dulu Rem, Sekarang Gas",KSP M Qodari bicara gaya pendekatan baru Menkeu Purbaya,https://video.kompas.com/watch/1877000/full-qodari-bandingkan-menkeu-purbaya-dan-sri-mulyani-dulu-rem-sekarang-gas,19 September 2025,2025
486,kompas,"Menkeu Purbaya Sentil Direksi Bank BUMN Main Golf Sabtu-Minggu, Sorot Optimalisasi Rp 200 Triliun",Menkeu Purbaya Yudhi Sadewa sindir para direksi bank acap kali habiskan akhir pekan dengan bermain golf.,https://video.kompas.com/watch/1876854/menkeu-purbaya-sentil-direksi-bank-bumn-main-golf-sabtu-minggu-sorot-optimalisasi-rp-200-triliun,18 September 2025,2025
487,kompas,"Direstui Prabowo, Menkeu Purbaya ""Ancam"" Tarik Dana Kementerian yang Tak Becus Serap Anggaran",Purbaya ancam tarik uang dari Kementerian yang tidak optimal belanja.,https://video.kompas.com/watch/1876307/direstui-prabowo-menkeu-purbaya-ancam-tarik-dana-kementerian-yang-tak-becus-serap-anggaran,16 September 2025,2025
488,kompas,"Pertama Kali Rapat di DPR sebagai Menteri Keuangan, Purbaya Dapat Teguran","Pertama Kali Rapat di DPR sebagai Menteri Keuangan, Purbaya Dapat Teguran",https://video.kompas.com/watch/1874996/pertama-kali-rapat-di-dpr-sebagai-menteri-keuangan-purbaya-dapat-teguran,10 September 2025,2025
489,kompas,"Menkeu Purbaya Bilang 17+8 Tuntutan ‘Sebagian Kecil Rakyat’, Ini Respons BEM UI",Komentar Ketua BEM UI Atan Zayyid Sulthan terkait pernyataan Menkeu Purbaya yang sebut 17+8 tuntutan ‘sebagian kecil rakyat’,https://video.kompas.com/watch/1874883/menkeu-purbaya-bilang-178-tuntutan-sebagian-kecil-rakyat-ini-respons-bem-ui,9 September 2025,2025
490,kompas,"Puji Sri Mulyani, Menkeu Purbaya: Kemenkeu Berhasil Menjaga Stabilitas Fiskal Indonesia","Menkeu Purbaya Yudhi Sadewa memuji Sri Mulyani Indrawati, atas kepemimpinannya, Kemenkeu berhasil menjaga stabilitas fiskal Indonesia di tengah situasi geopolitik yang tidak menentu saat ini.",https://video.kompas.com/watch/1874713/puji-sri-mulyani-menkeu-purbaya-kemenkeu-berhasil-menjaga-stabilitas-fiskal-indonesia,9 September 2025,2025
491,kompas,"Ditanya soal Tuntutan 17+8, Menkeu Purbaya: Itu Suara Sebagian Kecil Rakyat",Menteri Keuangan Purbaya menyebut gerakan 17+8 Tuntutan Rakyat hanya mewakili sebagian kecil masyarakat.,https://video.kompas.com/watch/1874700/ditanya-soal-tuntutan-178-menkeu-purbaya-itu-suara-sebagian-kecil-rakyat,9 September 2025,2025
492,kompas,Menkeu Purbaya Tunda Pajak Pedagang Online hingga Ekonomi Tumbuh 6 Persen,Menkeu Purbaya Yudhi Sadewa menunda rencana penarikan pajak kepada pedagang online atau e-commerce hingga ekonomi tumbuh di atas 6 persen,https://video.kompas.com/watch/1881961/menkeu-purbaya-tunda-pajak-pedagang-online-hingga-ekonomi-tumbuh-6-persen,10 Oktober 2025,2025
493,kompas,"Soal Suntik Dana ke Bank Jakarta-Jatim, Purbaya: Saya Punya Rp 275 Triliun Nganggur",Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan bahwa Kemenkeu memiliki dana menganggur sebesar Rp 275 triliun. Dia berencana menyuntikkan dana ke Bank Jawa Timur dan Bank Jakarta mengunakan dana itu.,https://video.kompas.com/watch/1881453/soal-suntik-dana-ke-bank-jakarta-jatim-purbaya-saya-punya-rp-275-triliun-nganggur,8 Oktober 2025,2025
494,kompas,"Menkeu Purbaya Temui Pramono, Bahas Kucuran Dana Bank Himbara untuk BUMD Jakarta","Menkeu Purbaya bertemu Pramono untuk membahas sejumlah hal, salah satunya pemanfaatan dana bank himbara untuk kepentingan BUMD Jakarta, Selasa (7/10/2025)",https://video.kompas.com/watch/1881082/menkeu-purbaya-temui-pramono-bahas-kucuran-dana-bank-himbara-untuk-bumd-jakarta,7 Oktober 2025,2025
495,kompas,"Purbaya Sidak ke Bank Mandiri, Pantau Penyaluran Dana Rp 200 Triliun","Purbaya Sidak ke Bank Mandiri, Pantau Penyaluran Dana Rp 200 Triliun",https://video.kompas.com/watch/1881042/purbaya-sidak-ke-bank-mandiri-pantau-penyaluran-dana-rp-200-triliun,6 Oktober 2025,2025
496,kompas,"Sampai Angkat Jempol! Menkeu Purbaya Makan Siang di Warung Kaki Lima, Ini Menunya",Momen Menkeu Purbaya Makan Siang di Warung Kaki Lima Setelah Rapat Danantara,https://video.kompas.com/watch/1879873/sampai-angkat-jempol-menkeu-purbaya-makan-siang-di-warung-kaki-lima-ini-menunya,1 Oktober 2025,2025
497,kompas,Jawaban Purbaya soal Kritik lewat Karangan Bunga karena Tak Naikkan Cukai Rokok,Menteri Keuangan Purbaya Yudhi Sadewa memberikan respons soal protes dari organisasi kepemudaan,https://video.kompas.com/watch/1879610/jawaban-purbaya-soal-kritik-lewat-karangan-bunga-karena-tak-naikkan-cukai-rokok,30 September 2025,2025
498,kompas,"Purbaya Ancam Sidak Bank Penerima Rp 200 T, Jangan Sampai Beli Dollar","Menkeu Purbaya bakal sidak sejumlah bank penerima dana Rp 200 T, jangan sampai dipakai beli Dollar",https://video.kompas.com/watch/1879462/purbaya-ancam-sidak-bank-penerima-rp-200-t-jangan-sampai-beli-dollar,30 September 2025,2025
499,kompas,"Bertemu Bos Pabrik Rokok, Purbaya Pastikan Tak Ada Kenaikan Cukai Rokok",Menkeu Purbaya memastikan bahwa tarif cukai rokok untuk tahun 2026 tidak mengalami kenaikan,https://video.kompas.com/watch/1878751/bertemu-bos-pabrik-rokok-purbaya-pastikan-tak-ada-kenaikan-cukai-rokok,26 September 2025,2025
500,kompas,"Menkeu Purbaya Bakal Tarik Dollar Milik WNI di Luar Negeri, Insentif Disiapkan",Pemerintah akan memberikan insentif bagi WNI yang menyimpan dolar di dalam negeri. Langkah ini bertujuan memperkuat cadangan devisa dan meningkatkan suplai dolar di perbankan nasional. Insentif tersebut diharapkan dapat menarik dana dolar WNI yang saat ini disimpan di luar negeri.,https://video.kompas.com/watch/1877256/menkeu-purbaya-bakal-tarik-dollar-milik-wni-di-luar-negeri-insentif-disiapkan,20 September 2025,2025
501,kompas,Purbaya Merasa Dikibuli Waktu Tes Telepon Kring Pajak Tanya soal Coretax,"Menkeu Purbaya Yudhi Sadewa sempat menelepon Kring Pajak untuk bertanya soal coretax, namun Purbaya merasa ditipu",https://video.kompas.com/watch/1877137/purbaya-merasa-dikibuli-waktu-tes-telepon-kring-pajak-tanya-soal-coretax,19 September 2025,2025
502,kompas,"Kritik Rocky Gerung, Purbaya: Dia Suka Ngledekin Jokowi Enggak Ngapa-ngapain",Pernyataan Menteri Keuangan RI Yudhi Purbaya Sadewa terkait kritik Rocky Gerung soal penanganan persoalan ekonomi di era Presiden Joko Widodo.,https://video.kompas.com/watch/1876090/kritik-rocky-gerung-purbaya-dia-suka-ngledekin-jokowi-enggak-ngapa-ngapain,15 September 2025,2025
503,kompas,Purbaya Bandingkan Kondisi Ekonomi Era SBY dan Jokowi: 20 Tahun Terakhir Mesin Ekonomi Kita Pincang,"Menteri Keuangan menilai mesin ekonomi Indonesia pincang selama 20 tahun terakhir, dengan dominasi swasta di era SBY dan dominasi pemerintah di era Jokowi. Pertumbuhan ekonomi melambat karena dana pemerintah mengendap di BI dan kurangnya likuiditas. Purbaya mengusulkan solusi memindahkan dana pemerintah dari BI ke perbankan untuk meningkatkan pertumbuhan ekonomi.",https://video.kompas.com/watch/1875967/purbaya-bandingkan-kondisi-ekonomi-era-sby-dan-jokowi-20-tahun-terakhir-mesin-ekonomi-kita-pincang,15 September 2025,2025
